TransactionDate,DateKey,Year,Month,Day,DayOfWeek
2024-03-14 14:04:35.968164,20240314,2024,3,14,3
2024-05-31 03:10:35.968170,20240531,2024,5,31,4
2024-09-20 23:47:35.968176,20240920,2024,9,20,4
2024-08-21 02:01:35.968183,20240821,2024,8,21,2
2024-10-19 17:13:35.968187,20241019,2024,10,19,5
2024-08-13 05:39:35.968190,20240813,2024,8,13,1
2024-08-10 20:07:35.968194,20240810,2024,8,10,5
2024-09-18 03:34:35.968197,20240918,2024,9,18,2
2024-05-28 17:21:35.968200,20240528,2024,5,28,1
2023-12-28 15:56:35.968204,20231228,2023,12,28,3
2024-04-10 12:03:35.968207,20240410,2024,4,10,2
2024-10-17 04:23:35.968210,20241017,2024,10,17,3
2024-10-17 10:00:35.968214,20241017,2024,10,17,3
2023-11-02 11:39:35.968217,20231102,2023,11,2,3
2024-05-24 15:20:35.968220,20240524,2024,5,24,4
2023-12-25 19:23:35.968224,20231225,2023,12,25,0
2024-10-19 17:53:35.968227,20241019,2024,10,19,5
2024-08-06 12:53:35.968230,20240806,2024,8,6,1
2023-11-30 15:36:35.968233,20231130,2023,11,30,3
2024-10-06 07:27:35.968237,20241006,2024,10,6,6
2024-07-21 03:21:35.968240,20240721,2024,7,21,6
2024-03-27 20:12:35.968243,20240327,2024,3,27,2
2024-06-25 07:45:35.968247,20240625,2024,6,25,1
2024-03-16 19:47:35.968250,20240316,2024,3,16,5
2023-10-25 03:39:35.968253,20231025,2023,10,25,2
2024-05-05 14:00:35.968257,20240505,2024,5,5,6
2024-06-01 22:32:35.968260,20240601,2024,6,1,5
2024-04-16 02:36:35.968263,20240416,2024,4,16,1
2024-01-24 16:01:35.968266,20240124,2024,1,24,2
2024-03-24 23:28:35.968270,20240324,2024,3,24,6
2024-10-14 09:10:35.968273,20241014,2024,10,14,0
2023-11-22 05:00:35.968276,20231122,2023,11,22,2
2024-02-02 19:11:35.968280,20240202,2024,2,2,4
2024-08-11 20:23:35.968283,20240811,2024,8,11,6
2024-05-12 22:57:35.968286,20240512,2024,5,12,6
2024-08-01 16:02:35.968290,20240801,2024,8,1,3
2024-08-14 04:45:35.968293,20240814,2024,8,14,2
2024-02-18 21:17:35.968296,20240218,2024,2,18,6
2023-11-19 18:28:35.968300,20231119,2023,11,19,6
2024-10-11 17:48:35.968303,20241011,2024,10,11,4
2023-11-17 17:46:35.968306,20231117,2023,11,17,4
2024-07-03 10:48:35.968310,20240703,2024,7,3,2
2024-07-21 23:17:35.968313,20240721,2024,7,21,6
2024-04-06 03:27:35.968316,20240406,2024,4,6,5
2024-08-27 12:29:35.968320,20240827,2024,8,27,1
2024-09-18 22:15:35.968323,20240918,2024,9,18,2
2024-05-31 22:39:35.968326,20240531,2024,5,31,4
2024-08-15 11:33:35.968330,20240815,2024,8,15,3
2024-03-25 12:15:35.968333,20240325,2024,3,25,0
2024-03-27 20:12:35.968336,20240327,2024,3,27,2
2024-05-23 07:06:35.968339,20240523,2024,5,23,3
2024-07-12 23:13:35.968343,20240712,2024,7,12,4
2024-02-07 10:18:35.968347,20240207,2024,2,7,2
2024-09-28 17:59:35.968350,20240928,2024,9,28,5
2024-10-03 21:03:35.968354,20241003,2024,10,3,3
2024-09-10 17:13:35.968357,20240910,2024,9,10,1
2024-02-11 13:47:35.968361,20240211,2024,2,11,6
2024-07-15 13:35:35.968364,20240715,2024,7,15,0
2024-05-03 15:24:35.968367,20240503,2024,5,3,4
2024-07-04 21:05:35.968370,20240704,2024,7,4,3
2024-07-08 16:43:35.968374,20240708,2024,7,8,0
2024-09-23 05:47:35.968377,20240923,2024,9,23,0
2024-05-06 08:25:35.968382,20240506,2024,5,6,0
2024-07-17 01:21:35.968387,20240717,2024,7,17,2
2024-02-03 17:27:35.968393,20240203,2024,2,3,5
2024-08-04 04:34:35.968398,20240804,2024,8,4,6
2023-11-02 03:45:35.968405,20231102,2023,11,2,3
2024-10-13 15:47:35.968409,20241013,2024,10,13,6
2024-06-08 13:24:35.968412,20240608,2024,6,8,5
2024-08-17 16:12:35.968415,20240817,2024,8,17,5
2024-05-22 05:00:35.968418,20240522,2024,5,22,2
2024-06-13 00:03:35.968422,20240613,2024,6,13,3
2024-06-16 20:19:35.968425,20240616,2024,6,16,6
2024-03-19 08:03:35.968428,20240319,2024,3,19,1
2024-10-15 14:38:35.968431,20241015,2024,10,15,1
2024-02-07 07:43:35.968435,20240207,2024,2,7,2
2024-03-07 19:29:35.968438,20240307,2024,3,7,3
2023-11-17 14:28:35.968442,20231117,2023,11,17,4
2023-11-30 23:21:35.968445,20231130,2023,11,30,3
2024-03-11 00:01:35.968448,20240311,2024,3,11,0
2024-04-28 23:39:35.968451,20240428,2024,4,28,6
2024-03-16 11:23:35.968455,20240316,2024,3,16,5
2024-04-17 23:25:35.968458,20240417,2024,4,17,2
2023-12-25 15:11:35.968461,20231225,2023,12,25,0
2024-10-03 01:43:35.968465,20241003,2024,10,3,3
2024-08-18 08:40:35.968468,20240818,2024,8,18,6
2024-08-29 08:22:35.968472,20240829,2024,8,29,3
2024-08-06 11:03:35.968475,20240806,2024,8,6,1
2024-03-07 23:53:35.968478,20240307,2024,3,7,3
2024-07-13 11:34:35.968481,20240713,2024,7,13,5
2024-03-07 19:34:35.968485,20240307,2024,3,7,3
2023-12-21 23:13:35.968488,20231221,2023,12,21,3
2024-09-21 20:48:35.968492,20240921,2024,9,21,5
2023-11-09 05:19:35.968495,20231109,2023,11,9,3
2023-12-05 00:27:35.968498,20231205,2023,12,5,1
2024-06-04 14:59:35.968502,20240604,2024,6,4,1
2024-08-13 06:23:35.968505,20240813,2024,8,13,1
2024-01-24 11:34:35.968508,20240124,2024,1,24,2
2024-01-19 07:26:35.968512,20240119,2024,1,19,4
2024-07-11 11:18:35.968515,20240711,2024,7,11,3
2024-08-15 16:51:35.968518,20240815,2024,8,15,3
2024-06-28 16:57:35.968522,20240628,2024,6,28,4
2024-01-03 11:55:35.968525,20240103,2024,1,3,2
2024-04-28 02:36:35.968528,20240428,2024,4,28,6
2024-10-12 22:13:35.968531,20241012,2024,10,12,5
2024-06-08 23:35:35.968535,20240608,2024,6,8,5
2024-02-16 13:47:35.968538,20240216,2024,2,16,4
2023-10-24 08:06:35.968541,20231024,2023,10,24,1
2024-09-06 00:25:35.968545,20240906,2024,9,6,4
2023-11-10 04:13:35.968548,20231110,2023,11,10,4
2024-06-04 21:45:35.968551,20240604,2024,6,4,1
2024-08-27 11:12:35.968555,20240827,2024,8,27,1
2024-09-06 03:28:35.968558,20240906,2024,9,6,4
2024-05-07 20:55:35.968561,20240507,2024,5,7,1
2024-01-08 14:46:35.968564,20240108,2024,1,8,0
2024-09-01 01:55:35.968568,20240901,2024,9,1,6
2024-03-05 11:19:35.968571,20240305,2024,3,5,1
2024-05-01 21:08:35.968574,20240501,2024,5,1,2
2024-09-08 17:20:35.968578,20240908,2024,9,8,6
2024-04-24 04:11:35.968581,20240424,2024,4,24,2
2024-09-02 11:40:35.968584,20240902,2024,9,2,0
2023-11-17 18:39:35.968587,20231117,2023,11,17,4
2024-04-07 03:41:35.968591,20240407,2024,4,7,6
2024-10-21 02:59:35.968594,20241021,2024,10,21,0
2024-10-02 21:57:35.968598,20241002,2024,10,2,2
2023-11-21 02:40:35.968601,20231121,2023,11,21,1
2024-05-22 03:58:35.968604,20240522,2024,5,22,2
2024-03-02 06:32:35.968608,20240302,2024,3,2,5
2024-07-28 11:55:35.968611,20240728,2024,7,28,6
2024-04-03 20:47:35.968614,20240403,2024,4,3,2
2024-05-24 04:01:35.968617,20240524,2024,5,24,4
2024-03-06 17:58:35.968621,20240306,2024,3,6,2
2024-01-02 03:20:35.968624,20240102,2024,1,2,1
2024-08-20 12:17:35.968627,20240820,2024,8,20,1
2024-07-09 08:06:35.968631,20240709,2024,7,9,1
2024-10-11 09:14:35.968634,20241011,2024,10,11,4
2024-06-19 10:11:35.968637,20240619,2024,6,19,2
2024-07-30 08:28:35.968640,20240730,2024,7,30,1
2024-10-12 01:45:35.968644,20241012,2024,10,12,5
2024-03-07 04:24:35.968647,20240307,2024,3,7,3
2024-01-04 21:07:35.968650,20240104,2024,1,4,3
2023-11-29 14:23:35.968654,20231129,2023,11,29,2
2024-04-08 23:16:35.968657,20240408,2024,4,8,0
2024-06-26 17:49:35.968660,20240626,2024,6,26,2
2024-01-17 16:21:35.968664,20240117,2024,1,17,2
2024-04-02 07:48:35.968667,20240402,2024,4,2,1
2023-11-21 00:12:35.968670,20231121,2023,11,21,1
2023-11-04 21:35:35.968673,20231104,2023,11,4,5
2024-05-13 10:17:35.968677,20240513,2024,5,13,0
2024-10-12 19:28:35.968680,20241012,2024,10,12,5
2024-09-10 01:10:35.968683,20240910,2024,9,10,1
2023-10-30 18:41:35.968687,20231030,2023,10,30,0
2024-01-25 04:25:35.968690,20240125,2024,1,25,3
2024-03-23 03:57:35.968694,20240323,2024,3,23,5
2024-10-11 15:30:35.968697,20241011,2024,10,11,4
2024-09-20 04:07:35.968703,20240920,2024,9,20,4
2024-05-21 10:53:35.968706,20240521,2024,5,21,1
2024-03-10 20:24:35.968709,20240310,2024,3,10,6
2024-07-04 00:23:35.968712,20240704,2024,7,4,3
2024-10-11 18:13:35.968716,20241011,2024,10,11,4
2024-03-10 03:55:35.968719,20240310,2024,3,10,6
2024-03-28 09:23:35.968722,20240328,2024,3,28,3
2023-12-01 18:25:35.968726,20231201,2023,12,1,4
2024-03-12 17:28:35.968729,20240312,2024,3,12,1
2023-12-02 21:30:35.968733,20231202,2023,12,2,5
2024-08-01 13:06:35.968736,20240801,2024,8,1,3
2023-12-19 04:44:35.968739,20231219,2023,12,19,1
2024-04-20 12:58:35.968743,20240420,2024,4,20,5
2024-03-03 06:11:35.968746,20240303,2024,3,3,6
2024-08-11 16:20:35.968749,20240811,2024,8,11,6
2024-07-07 02:08:35.968753,20240707,2024,7,7,6
2024-05-14 00:16:35.968756,20240514,2024,5,14,1
2023-11-30 09:17:35.968759,20231130,2023,11,30,3
2024-08-15 16:54:35.968763,20240815,2024,8,15,3
2024-01-13 04:49:35.968766,20240113,2024,1,13,5
2024-05-09 18:47:35.968769,20240509,2024,5,9,3
2024-08-20 03:44:35.968772,20240820,2024,8,20,1
2024-06-20 23:19:35.968776,20240620,2024,6,20,3
2024-08-02 23:09:35.968779,20240802,2024,8,2,4
2024-08-19 19:00:35.968782,20240819,2024,8,19,0
2024-06-02 17:34:35.968785,20240602,2024,6,2,6
2024-09-13 11:16:35.968789,20240913,2024,9,13,4
2024-01-25 08:41:35.968794,20240125,2024,1,25,3
2024-08-23 03:17:35.968801,20240823,2024,8,23,4
2024-05-27 10:56:35.968807,20240527,2024,5,27,0
2024-09-26 05:11:35.968811,20240926,2024,9,26,3
2023-11-14 05:19:35.968815,20231114,2023,11,14,1
2023-11-03 09:38:35.968818,20231103,2023,11,3,4
2024-05-23 15:47:35.968822,20240523,2024,5,23,3
2024-02-09 00:10:35.968825,20240209,2024,2,9,4
2024-04-06 17:47:35.968828,20240406,2024,4,6,5
2024-05-27 09:07:35.968831,20240527,2024,5,27,0
2023-11-03 04:38:35.968835,20231103,2023,11,3,4
2024-03-27 21:06:35.968838,20240327,2024,3,27,2
2024-06-24 20:23:35.968841,20240624,2024,6,24,0
2024-09-27 03:42:35.968845,20240927,2024,9,27,4
2024-10-18 11:47:35.968848,20241018,2024,10,18,4
2024-10-16 23:53:35.968851,20241016,2024,10,16,2
2024-10-14 01:46:35.968855,20241014,2024,10,14,0
2024-07-28 07:15:35.968858,20240728,2024,7,28,6
2024-06-07 07:53:35.968861,20240607,2024,6,7,4
2023-12-05 12:36:35.968864,20231205,2023,12,5,1
2024-10-18 04:27:35.968868,20241018,2024,10,18,4
2024-02-21 11:05:35.968874,20240221,2024,2,21,2
2024-09-30 22:58:35.968880,20240930,2024,9,30,0
2024-06-03 07:43:35.968886,20240603,2024,6,3,0
2024-03-27 06:10:35.968891,20240327,2024,3,27,2
2024-03-11 16:05:35.968897,20240311,2024,3,11,0
2024-04-23 00:19:35.968904,20240423,2024,4,23,1
2024-04-01 19:03:35.968910,20240401,2024,4,1,0
2024-04-15 01:42:35.968916,20240415,2024,4,15,0
2024-08-25 00:28:35.968923,20240825,2024,8,25,6
2024-04-14 09:20:35.968929,20240414,2024,4,14,6
2024-05-15 09:24:35.968934,20240515,2024,5,15,2
2024-03-29 05:05:35.968940,20240329,2024,3,29,4
2024-01-29 16:46:35.968949,20240129,2024,1,29,0
2023-12-26 03:26:35.968954,20231226,2023,12,26,1
2024-06-26 20:35:35.968958,20240626,2024,6,26,2
2024-04-18 01:01:35.968961,20240418,2024,4,18,3
2024-03-21 12:26:35.968964,20240321,2024,3,21,3
2024-06-19 08:08:35.968967,20240619,2024,6,19,2
2024-03-20 07:31:35.968971,20240320,2024,3,20,2
2024-04-26 00:14:35.968974,20240426,2024,4,26,4
2024-08-21 22:00:35.968977,20240821,2024,8,21,2
2024-07-12 00:37:35.968980,20240712,2024,7,12,4
2023-12-12 04:58:35.968984,20231212,2023,12,12,1
2024-02-15 07:28:35.968987,20240215,2024,2,15,3
2024-01-17 16:55:35.968990,20240117,2024,1,17,2
2024-04-02 10:15:35.968994,20240402,2024,4,2,1
2024-06-19 05:20:35.968997,20240619,2024,6,19,2
2023-12-31 20:19:35.969000,20231231,2023,12,31,6
2024-07-11 12:19:35.969004,20240711,2024,7,11,3
2024-07-10 18:13:35.969007,20240710,2024,7,10,2
2024-10-01 22:38:35.969010,20241001,2024,10,1,1
2024-07-14 18:02:35.969014,20240714,2024,7,14,6
2024-05-15 01:48:35.969017,20240515,2024,5,15,2
2024-10-19 19:43:35.969020,20241019,2024,10,19,5
2024-10-17 01:18:35.969024,20241017,2024,10,17,3
2024-02-11 21:12:35.969027,20240211,2024,2,11,6
2024-09-30 13:55:35.969030,20240930,2024,9,30,0
2023-11-05 21:54:35.969034,20231105,2023,11,5,6
2024-09-30 06:43:35.969037,20240930,2024,9,30,0
2024-06-01 16:02:35.969040,20240601,2024,6,1,5
2023-12-18 22:46:35.969043,20231218,2023,12,18,0
2023-12-18 23:52:35.969047,20231218,2023,12,18,0
2024-05-20 18:07:35.969050,20240520,2024,5,20,0
2024-02-11 18:54:35.969054,20240211,2024,2,11,6
2024-04-02 07:44:35.969057,20240402,2024,4,2,1
2023-11-28 17:57:35.969060,20231128,2023,11,28,1
2024-06-11 15:30:35.969063,20240611,2024,6,11,1
2024-08-17 06:55:35.969067,20240817,2024,8,17,5
2024-03-17 22:01:35.969070,20240317,2024,3,17,6
2024-07-08 02:21:35.969074,20240708,2024,7,8,0
2024-07-14 06:18:35.969077,20240714,2024,7,14,6
2023-12-03 06:43:35.969080,20231203,2023,12,3,6
2024-06-19 21:24:35.969084,20240619,2024,6,19,2
2024-02-25 22:19:35.969087,20240225,2024,2,25,6
2023-12-15 20:59:35.969091,20231215,2023,12,15,4
2024-06-12 16:57:35.969094,20240612,2024,6,12,2
2024-06-21 14:13:35.969098,20240621,2024,6,21,4
2024-02-08 13:25:35.969101,20240208,2024,2,8,3
2024-09-25 11:23:35.969104,20240925,2024,9,25,2
2024-06-24 17:51:35.969107,20240624,2024,6,24,0
2023-11-19 20:45:35.969111,20231119,2023,11,19,6
2024-05-30 22:10:35.969114,20240530,2024,5,30,3
2024-07-31 14:43:35.969118,20240731,2024,7,31,2
2024-09-15 06:04:35.969121,20240915,2024,9,15,6
2024-06-22 15:01:35.969124,20240622,2024,6,22,5
2023-12-12 11:20:35.969128,20231212,2023,12,12,1
2024-01-29 02:03:35.969131,20240129,2024,1,29,0
2024-01-04 15:48:35.969134,20240104,2024,1,4,3
2024-06-20 09:39:35.969138,20240620,2024,6,20,3
2024-09-05 22:19:35.969141,20240905,2024,9,5,3
2024-08-08 19:17:35.969144,20240808,2024,8,8,3
2024-10-01 10:56:35.969147,20241001,2024,10,1,1
2024-03-26 20:08:35.969151,20240326,2024,3,26,1
2024-09-01 21:32:35.969154,20240901,2024,9,1,6
2024-07-27 10:35:35.969157,20240727,2024,7,27,5
2024-07-27 04:55:35.969160,20240727,2024,7,27,5
2024-04-29 03:46:35.969164,20240429,2024,4,29,0
2024-01-17 07:35:35.969167,20240117,2024,1,17,2
2024-06-14 19:56:35.969174,20240614,2024,6,14,4
2023-11-14 18:28:35.969180,20231114,2023,11,14,1
2024-08-03 17:24:35.969186,20240803,2024,8,3,5
2024-01-11 05:08:35.969191,20240111,2024,1,11,3
2024-04-23 04:32:35.969197,20240423,2024,4,23,1
2023-12-10 23:11:35.969203,20231210,2023,12,10,6
2024-10-06 17:03:35.969209,20241006,2024,10,6,6
2024-06-06 22:02:35.969215,20240606,2024,6,6,3
2024-05-11 10:37:35.969221,20240511,2024,5,11,5
2024-07-10 01:05:35.969227,20240710,2024,7,10,2
2024-08-25 20:21:35.969233,20240825,2024,8,25,6
2024-03-08 00:55:35.969240,20240308,2024,3,8,4
2024-04-08 07:32:35.969245,20240408,2024,4,8,0
2024-02-20 10:05:35.969248,20240220,2024,2,20,1
2024-10-01 15:50:35.969252,20241001,2024,10,1,1
2024-03-14 07:12:35.969255,20240314,2024,3,14,3
2023-12-20 13:47:35.969258,20231220,2023,12,20,2
2023-11-23 03:27:35.969261,20231123,2023,11,23,3
2023-11-03 10:54:35.969265,20231103,2023,11,3,4
2024-08-31 17:11:35.969268,20240831,2024,8,31,5
2024-06-28 07:39:35.969271,20240628,2024,6,28,4
2023-12-18 05:09:35.969275,20231218,2023,12,18,0
2024-05-07 10:16:35.969278,20240507,2024,5,7,1
2024-01-07 14:12:35.969281,20240107,2024,1,7,6
2024-04-14 12:19:35.969285,20240414,2024,4,14,6
2024-01-03 21:04:35.969288,20240103,2024,1,3,2
2023-10-24 19:27:35.969291,20231024,2023,10,24,1
2024-05-30 05:10:35.969294,20240530,2024,5,30,3
2024-06-20 01:04:35.969298,20240620,2024,6,20,3
2024-03-02 20:00:35.969301,20240302,2024,3,2,5
2024-01-02 02:47:35.969304,20240102,2024,1,2,1
2024-05-21 20:20:35.969307,20240521,2024,5,21,1
2024-02-05 09:51:35.969311,20240205,2024,2,5,0
2023-12-05 20:32:35.969314,20231205,2023,12,5,1
2024-10-10 22:38:35.969318,20241010,2024,10,10,3
2024-10-16 13:12:35.969321,20241016,2024,10,16,2
2024-04-01 18:17:35.969324,20240401,2024,4,1,0
2024-07-16 19:05:35.969328,20240716,2024,7,16,1
2023-12-23 13:47:35.969331,20231223,2023,12,23,5
2023-10-28 08:34:35.969334,20231028,2023,10,28,5
2024-02-29 08:11:35.969338,20240229,2024,2,29,3
2024-04-08 01:30:35.969341,20240408,2024,4,8,0
2024-05-21 01:22:35.969344,20240521,2024,5,21,1
2024-05-23 02:54:35.969348,20240523,2024,5,23,3
2024-09-03 04:37:35.969351,20240903,2024,9,3,1
2024-02-02 20:00:35.969354,20240202,2024,2,2,4
2024-05-07 15:36:35.969358,20240507,2024,5,7,1
2023-12-11 21:18:35.969361,20231211,2023,12,11,0
2024-10-19 07:32:35.969364,20241019,2024,10,19,5
2024-07-30 06:41:35.969368,20240730,2024,7,30,1
2024-07-29 08:27:35.969371,20240729,2024,7,29,0
2023-12-30 03:49:35.969374,20231230,2023,12,30,5
2024-03-14 02:49:35.969378,20240314,2024,3,14,3
2024-08-01 19:45:35.969381,20240801,2024,8,1,3
2023-11-28 16:35:35.969384,20231128,2023,11,28,1
2023-12-24 14:40:35.969388,20231224,2023,12,24,6
2024-04-17 19:57:35.969391,20240417,2024,4,17,2
2024-06-19 08:12:35.969395,20240619,2024,6,19,2
2023-11-03 23:13:35.969398,20231103,2023,11,3,4
2024-08-16 11:00:35.969401,20240816,2024,8,16,4
2024-10-07 09:32:35.969405,20241007,2024,10,7,0
2023-11-15 04:57:35.969408,20231115,2023,11,15,2
2024-08-26 12:02:35.969411,20240826,2024,8,26,0
2024-01-11 04:42:35.969414,20240111,2024,1,11,3
2024-07-08 14:55:35.969418,20240708,2024,7,8,0
2024-07-08 04:01:35.969421,20240708,2024,7,8,0
2023-11-20 18:25:35.969425,20231120,2023,11,20,0
2023-10-30 15:46:35.969428,20231030,2023,10,30,0
2024-01-29 15:15:35.969431,20240129,2024,1,29,0
2024-06-08 21:36:35.969435,20240608,2024,6,8,5
2023-12-28 04:25:35.969438,20231228,2023,12,28,3
2024-06-28 17:00:35.969442,20240628,2024,6,28,4
2024-07-28 06:55:35.969445,20240728,2024,7,28,6
2024-10-09 14:31:35.969448,20241009,2024,10,9,2
2024-04-26 22:39:35.969452,20240426,2024,4,26,4
2024-05-19 22:34:35.969455,20240519,2024,5,19,6
2024-04-25 02:48:35.969458,20240425,2024,4,25,3
2023-10-27 19:25:35.969462,20231027,2023,10,27,4
2024-01-08 09:25:35.969465,20240108,2024,1,8,0
2024-07-31 13:59:35.969468,20240731,2024,7,31,2
2024-07-29 03:26:35.969471,20240729,2024,7,29,0
2024-07-12 09:04:35.969475,20240712,2024,7,12,4
2024-10-06 23:39:35.969478,20241006,2024,10,6,6
2024-02-20 12:45:35.969482,20240220,2024,2,20,1
2023-12-14 11:38:35.969485,20231214,2023,12,14,3
2024-01-22 22:38:35.969489,20240122,2024,1,22,0
2023-12-12 07:03:35.969492,20231212,2023,12,12,1
2024-03-10 12:58:35.969496,20240310,2024,3,10,6
2024-07-28 11:36:35.969499,20240728,2024,7,28,6
2024-09-05 23:05:35.969502,20240905,2024,9,5,3
2024-04-21 12:31:35.969505,20240421,2024,4,21,6
2024-01-20 10:35:35.969509,20240120,2024,1,20,5
2024-09-12 21:04:35.969512,20240912,2024,9,12,3
2024-08-28 04:21:35.969516,20240828,2024,8,28,2
2023-12-29 18:21:35.969519,20231229,2023,12,29,4
2024-02-16 00:39:35.969522,20240216,2024,2,16,4
2024-05-15 01:30:35.969526,20240515,2024,5,15,2
2024-01-30 21:39:35.969530,20240130,2024,1,30,1
2024-04-04 12:37:35.969533,20240404,2024,4,4,3
2024-02-16 07:15:35.969536,20240216,2024,2,16,4
2024-08-24 11:30:35.969540,20240824,2024,8,24,5
2024-08-28 23:41:35.969543,20240828,2024,8,28,2
2024-04-18 14:04:35.969546,20240418,2024,4,18,3
2024-04-25 23:25:35.969550,20240425,2024,4,25,3
2024-02-16 07:30:35.969553,20240216,2024,2,16,4
2024-10-03 15:24:35.969556,20241003,2024,10,3,3
2024-02-06 04:21:35.969560,20240206,2024,2,6,1
2024-02-12 05:22:35.969755,20240212,2024,2,12,0
2024-09-01 03:36:35.969761,20240901,2024,9,1,6
2024-10-08 04:11:35.969767,20241008,2024,10,8,1
2024-02-23 18:18:35.969773,20240223,2024,2,23,4
2024-04-29 04:18:35.969778,20240429,2024,4,29,0
2024-02-11 07:14:35.969783,20240211,2024,2,11,6
2024-02-25 00:01:35.969788,20240225,2024,2,25,6
2024-01-15 14:41:35.969793,20240115,2024,1,15,0
2024-07-01 02:58:35.969799,20240701,2024,7,1,0
2024-09-17 02:50:35.969804,20240917,2024,9,17,1
2023-12-25 06:36:35.969810,20231225,2023,12,25,0
2024-08-16 20:50:35.969816,20240816,2024,8,16,4
2024-05-02 12:02:35.969821,20240502,2024,5,2,3
2023-12-19 04:20:35.969827,20231219,2023,12,19,1
2024-09-15 03:21:35.969832,20240915,2024,9,15,6
2024-08-01 09:52:35.969838,20240801,2024,8,1,3
2024-10-03 10:44:35.969845,20241003,2024,10,3,3
2024-08-15 12:31:35.969850,20240815,2024,8,15,3
2024-01-15 06:51:35.969856,20240115,2024,1,15,0
2024-02-08 21:18:35.969861,20240208,2024,2,8,3
2024-07-03 04:39:35.969866,20240703,2024,7,3,2
2024-03-03 04:23:35.969871,20240303,2024,3,3,6
2023-10-29 20:46:35.969876,20231029,2023,10,29,6
2024-10-02 20:05:35.969881,20241002,2024,10,2,2
2024-04-23 06:12:35.969886,20240423,2024,4,23,1
2023-10-25 16:43:35.969892,20231025,2023,10,25,2
2024-04-18 20:28:35.969897,20240418,2024,4,18,3
2023-10-26 21:31:35.969903,20231026,2023,10,26,3
2024-01-17 16:47:35.969908,20240117,2024,1,17,2
2024-06-07 12:14:35.969914,20240607,2024,6,7,4
2024-03-17 15:20:35.969929,20240317,2024,3,17,6
2024-09-09 03:53:35.969935,20240909,2024,9,9,0
2024-05-20 00:48:35.969940,20240520,2024,5,20,0
2024-09-16 11:05:35.969946,20240916,2024,9,16,0
2024-08-16 19:20:35.969951,20240816,2024,8,16,4
2024-07-07 21:15:35.969957,20240707,2024,7,7,6
2024-04-15 09:25:35.969963,20240415,2024,4,15,0
2024-01-02 02:45:35.969968,20240102,2024,1,2,1
2024-01-10 17:50:35.969973,20240110,2024,1,10,2
2024-07-08 00:16:35.969978,20240708,2024,7,8,0
2023-10-25 08:36:35.969984,20231025,2023,10,25,2
2024-06-03 22:18:35.969990,20240603,2024,6,3,0
2024-10-13 23:55:35.970089,20241013,2024,10,13,6
2023-10-28 06:49:35.970096,20231028,2023,10,28,5
2024-05-12 23:19:35.970103,20240512,2024,5,12,6
2024-07-11 19:52:35.970108,20240711,2024,7,11,3
2023-11-04 12:41:35.970114,20231104,2023,11,4,5
2023-11-14 17:46:35.970119,20231114,2023,11,14,1
2024-05-27 07:54:35.970125,20240527,2024,5,27,0
2024-09-16 06:05:35.970131,20240916,2024,9,16,0
2024-06-25 08:30:35.970137,20240625,2024,6,25,1
2024-06-10 06:14:35.970143,20240610,2024,6,10,0
2024-09-20 10:49:35.970148,20240920,2024,9,20,4
2024-02-23 17:42:35.970154,20240223,2024,2,23,4
2024-03-24 19:51:35.970160,20240324,2024,3,24,6
2024-04-26 11:54:35.970166,20240426,2024,4,26,4
2024-03-06 01:13:35.970171,20240306,2024,3,6,2
2023-12-02 14:18:35.970176,20231202,2023,12,2,5
2023-12-18 14:58:35.970182,20231218,2023,12,18,0
2024-04-02 11:23:35.970188,20240402,2024,4,2,1
2024-02-18 13:17:35.970194,20240218,2024,2,18,6
2024-03-03 02:03:35.970200,20240303,2024,3,3,6
2024-06-07 18:16:35.970206,20240607,2024,6,7,4
2024-05-02 10:06:35.970211,20240502,2024,5,2,3
2024-04-17 14:31:35.970218,20240417,2024,4,17,2
2024-10-14 13:46:35.970224,20241014,2024,10,14,0
2024-09-01 16:43:35.970229,20240901,2024,9,1,6
2024-03-21 23:54:35.970240,20240321,2024,3,21,3
2024-03-24 01:30:35.970247,20240324,2024,3,24,6
2024-08-09 10:24:35.970252,20240809,2024,8,9,4
2024-04-26 05:28:35.970258,20240426,2024,4,26,4
2024-01-29 18:16:35.970264,20240129,2024,1,29,0
2023-10-30 19:46:35.970269,20231030,2023,10,30,0
2024-04-27 03:27:35.970275,20240427,2024,4,27,5
2024-08-23 11:13:35.970281,20240823,2024,8,23,4
2024-03-26 08:38:35.970287,20240326,2024,3,26,1
2024-08-22 11:29:35.970293,20240822,2024,8,22,3
2024-08-22 08:25:35.970298,20240822,2024,8,22,3
2024-10-19 06:45:35.970304,20241019,2024,10,19,5
2023-12-29 02:40:35.970310,20231229,2023,12,29,4
2024-08-28 19:11:35.970315,20240828,2024,8,28,2
2024-08-27 07:33:35.970321,20240827,2024,8,27,1
2024-09-12 12:50:35.970327,20240912,2024,9,12,3
2024-08-07 23:50:35.970334,20240807,2024,8,7,2
2024-01-23 21:48:35.970339,20240123,2024,1,23,1
2024-07-29 03:25:35.970345,20240729,2024,7,29,0
2024-09-05 16:19:35.970351,20240905,2024,9,5,3
2023-12-29 20:17:35.970357,20231229,2023,12,29,4
2024-04-22 19:06:35.970364,20240422,2024,4,22,0
2024-08-06 00:50:35.970369,20240806,2024,8,6,1
2024-09-10 12:27:35.970373,20240910,2024,9,10,1
2023-12-13 20:11:35.970376,20231213,2023,12,13,2
2024-03-22 03:44:35.970379,20240322,2024,3,22,4
